"","EarlyInf.rA","EarlyInf.rB","LateInf.rA","LateInf.rB","MiddleInf.rA","MiddleInf.rB","Sporangia0.rA","Sporangia0.rB","Sporangia24.rA","Sporangia24.rB","Sporangia36.rA","Sporangia36.rB","Sporangia48.rA","Sporangia48.rB"
"HMI56_006551-T1",4,27,27,33,31,18,223,92,318,56,546,350,330,382
"HMI56_006552-T1",192,441,444,496,564,551,806,412,1388,216,2073,1487,1484,1751
"HMI56_006553-T1",65,177,174,183,259,242,1770,879,920,134,1022,676,882,845
"HMI56_006554-T1",79,221.287687270491,263.466654702807,286.785280062262,289.358477000019,275,2090.44536023437,1124.80883455659,1072.82394774324,213,1535.48732353223,1084.13974318114,1025.30257391356,1229.96546985929
"HMI56_006555-T1",38,82,91,76,144,174,288,128,283,36,492,313,269,310
"HMI56_006556-T1",12,37,56,43,53,31,485,190,302,43,370,272,269,411
"HMI56_006557-T1",43,109,96,88,162,135,1130,549,131,38,241,169,159,174
"HMI56_006558-T1",24,86,190,126,93,91,1638,708,484,55,813,620,559,806
"HMI56_006559-T1",3,12,11,6,8,13,37,25,28,21,497,306,216,264
"HMI56_006560-T1",98,160,119,188,261,231,499,318,487,92,582,384,400,564
"HMI56_006561-T1",71,187,152,167,236,244,1763,1009,435,84,735,541,515,758
"HMI56_006562-T1",144.677909915466,528.032221658542,331.866294324634,325.906778269149,653.51876263827,574.139053840305,7000.76933545768,3562,631,155,1186,930,1073,1090
"HMI56_006563-T1",88,189,165,178,295,237,752,351,507,81,755,525,425,598
"HMI56_006564-T1",80,175,137,114,226,261,556,254,489,122,934,613,715,1155
"HMI56_006565-T1",0,0,0,1,0,0,7,2,4,0,0,2,3,1
"HMI56_006566-T1",9,35,112,146,57,43,283,145,77,26,160,107,196,136
"HMI56_006567-T1",135,597,1189,1356,777,709,6668,3335,2772,632,2908,1654,3133,2158
"HMI56_006568-T1",43,61,73,77,111,93,72,34,194,30,254,178,218,286
"HMI56_006569-T1",79,171,165,151,311,219,322,147,442,63,607,455,411,517
"HMI56_006570-T1",0,0,0,0,0,0,10,5,65,12,137,82,73,125
"HMI56_006571-T1",32,71,87,100,126,79,131,74,96,16,357,219,346,348
"HMI56_006572-T1",81,216,280,316,275,229,616,306,846,139,999,697,1022,1238
"HMI56_006573-T1",87,245,307,282,370,264,705,347,872,156,1318,898,901,990
"HMI56_006574-T1",242.488946481631,574.802684106891,475.530570612793,532.55257270983,792.471146398751,756.047375065873,2347.63135444597,1171.98952989761,895.174028124935,168.581655238185,1527.43296494051,1169.6649637347,1016.0633855654,1465.55813737675
"HMI56_006575-T1",0,5,17,12,15,3,57,20,166,33,409,286,293,496
"HMI56_006576-T1",0,0,0,4,0,0,8,1,16,7,28,34,37,35
"HMI56_006577-T1",20,58,76,54,71,65,414,176,327,40,360,275,337,336
"HMI56_006578-T1",4,1,6,13,8,11,41,17,44,8,44,26,51,63
"HMI56_006579-T1",180,498,437.817062963877,530,685,571.085867471651,1516,945,1019,216,1698,1170,1459,1929
"HMI56_006580-T1",107,337,348,258,774,779,43,13,4,0,7,4,4,1
"HMI56_006581-T1",0,7,7,2,7,9,6,0,6,0,8,2,6,11
"HMI56_006582-T1",3,21,68,80,16,31,97,56,131,52,581,385,422,475
"HMI56_006583-T1",34,84,123,127,133,113,579,270,577,90,732,501,621,618
"HMI56_006584-T1",0,2,4,4,0,3,38,23,74,5,58,63,70,58
"HMI56_006585-T1",10,25,51,45,34,36,282,145,401,56,527,360,447,497
"HMI56_006586-T1",0,3,2,3,0,3,10,3,15,6,21,13,7,17
"HMI56_006587-T1",1,2,2,1,2,6,57,37,17,2,11,17,11,10
"HMI56_006588-T1",15,30,29,20,56,53,259,123,100,8,155,120,130,192
"HMI56_006589-T1",65,193,160,154,251,195,323,163,543,94,853,657,693,1067
"HMI56_006590-T1",2,27,27,27,48,30,130,58,31,10,78,76,100,91
"HMI56_006591-T1",10,15,24,29,24,28,100,51,39,6,64,58,76,60
"HMI56_006592-T1",17,70,62,61,89,90,112,46,273,39,321,218,300,252
"HMI56_006593-T1",0,1,2,0,5,3,15,9,0,1,14,6,22,16
"HMI56_006594-T1",72,160,192,141,229,180,476,218,739,106,796,599,677,657
"HMI56_006595-T1",49,176,143,168,221,216,634,337,302,61,425,347,425,474
"HMI56_006596-T1",85,184,201,231,300,282,769,424,831,106,957,681,727,733
"HMI56_006597-T1",35,82,127,120,123,135,716,358,369,69,443,248,276,259
"HMI56_006598-T1",16,65,68,81,61,73,226,93,423,72,364,264,288,258
"HMI56_006599-T1",0,0,0,0,0,1,0,0,0,1,4,2,2,2
"HMI56_006600-T1",0,1,2,1,5,0,1,1,3,0,6,2,5,4
"HMI56_006601-T1",4,16,18,14,15,18,77,35,119,10,120,81,95,76
"HMI56_006602-T1",3,16,28,35,34,23,113,37,118,24,126,101,118,109
"HMI56_006603-T1",118,308,226,188,403,387,295,113,281,27,307,281,279,451
"HMI56_006604-T1",3,6,3,5,2,0,8,3,7,3,28,13,18,22
"HMI56_006605-T1",3,9,5,10,6,7,46,31,3,0,29,16,20,23
"HMI56_006606-T1",5,3,5,10,12,10,5,1,17,1,17,5,14,9
"HMI56_006607-T1",5,2,7,10,19,13,13,4,22,1,27,10,38,12
"HMI56_006608-T1",0,1,1,2,1,0,19,10,70,22,146,111,99,119
"HMI56_006609-T1",25,67,74,104,107,106,174,77,289,50,355,255,303,335
"HMI56_006610-T1",5,16,12,14,25,21,6,6,9,2,17,13,5,10
"HMI56_006611-T1",0,2,0,0,0,0,0,0,0,0,0,0,1,1
"HMI56_006612-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_006613-T1",108.686169491273,294.891563854569,339.555429989722,375.193969106326,431.851613457295,344.190394319031,1136.07968743945,559.601025583756,454.027319331976,128.105558276282,1032.62736212536,652.018398724014,1042.6745300584,1367.29163112823
"HMI56_006614-T1",10,28,16,23,22,28,64,24,83,6,120,72,68,94
"HMI56_006615-T1",0,5,0,0,0,0,33,14,11,7,9,5,6,5
"HMI56_006616-T1",22,74,67,74,96,76,106,64,71,28,285,151,213,343
"HMI56_006617-T1",27,64,107,106,124,81,398,202,559,73,582,458,425,379
"HMI56_006618-T1",8,36,41,41,55,54,169,101,180,20,167,131,171,175
"HMI56_006619-T1",74,269,312,327,345,298,2345,1112,1076,177,1138,810,1061,1015
"HMI56_006620-T1",70,176,136,140,242,222,168,100,290,55,510,326,306,413
"HMI56_006621-T1",118,274,240,245,394,398,291,132,573,79,836,554,574,700
"HMI56_006622-T1",70,195,199,228,252,224,386,192,544,86,732,539,568,719
"HMI56_006623-T1",89,212,214,215,334,312,581,269,509,70,836,565,482,764
"HMI56_006624-T1",9,36,41,29,70,33,186,124,75,19,153,117,118,116
"HMI56_006625-T1",44,102,76,101,134,107,210,84,127,21,206,122,119,177
"HMI56_006626-T1",55,126,152,210,190,155,1332,735,455,113,742,496,749,710
"HMI56_006627-T1",257,1022,573,525,1786,1698,177,119,256,40,313,216,273,246
"HMI56_006628-T1",48,325,1021,1162,229,316,1441,687,6930,1167,3903,2592,3965,2027
"HMI56_006629-T1",37,123,122,140,131,123,886,475,743,116,827,653,678,837
"HMI56_006630-T1",0,0,0,2,0,1,2,1,4,2,16,9,7,7
"HMI56_006631-T1",112,493,459,521,534,566,1321,762,2041,355,3136,2350,2108,3010
"HMI56_006632-T1",33,73,120,144,122,94,889,480,389,116,806,579,576,832
"HMI56_006633-T1",204,424,373,429,575,581,2459,1314,920,148,1475,1043,875,1306
"HMI56_006634-T1",174,504,290,400,346,570,1167,636,1067,204,1274,954,953,1077
"HMI56_006635-T1",29.3697550888448,98.5334066732801,78.4483693179266,86.8600864990921,114.035348175786,88.0353830342552,202.511259698533,116.426941792492,73.1362416338122,10.9444344348017,83.9699760533898,60.2390829555113,64.9681664858347,89.9790288507076
"HMI56_006636-T1",25,83,67,73,121,89,320,164,282,38,251,202,221,301
"HMI56_006637-T1",59,145,99,91,225,205,590,306,203,21,359,252,183,291
"HMI56_006638-T1",38,107,106,75,157,124,321,130,289,37,482,348,297,358
"HMI56_006639-T1",71,281,768,266,272,47,12,8,18,6,17,11,15,15
"HMI56_006640-T1",30,50,130,185,60,63,676,368,1113,196,585,422,711,397
"HMI56_006641-T1",7,22,32,20,19,21,321,165,83,12,85,74,70,67
"HMI56_006642-T1",5,25,40,52,22,36,57,32,225,18,244,170,204,241
"HMI56_006643-T1",0,2,1,2,0,0,16,9,54,15,150,106,104,111
"HMI56_006644-T1",50,122,115,136,190,142,1299,623,565,94,825,577,672,614
"HMI56_006645-T1",15,16,23,28,43,32,186,100,200,22,244,166,176,190
"HMI56_006646-T1",85,273,145,108,377,330,873,435,394,54,627,525,508,755
"HMI56_006647-T1",36.2183430737054,130.088210960684,155.588725063179,167.164529636608,150.389844517873,116.612354068052,1389.96023184865,624.190198308094,625.005043987235,89.4376153886974,761.717638928425,550.697769375672,747.086336396903,600.74070448121
"HMI56_006648-T1",55,90,78,66,108,120,484,253,197,41,255,169,187,245
"HMI56_006649-T1",80,169,172,209,273,213,561,261,657,95,916,715,661,870
"HMI56_006650-T1",87,143,151,193,227,245,494,346,440,72,494,409,302,316
"HMI56_006651-T1",10,39,35,41,52,59,152,67,153,15,133,92,73,77
"HMI56_006652-T1",0,1,1,4,2,1,15,6,8,0,11,2,4,8
"HMI56_006653-T1",34,109,106,102,119,130,668,296,232,36,452,299,375,553
"HMI56_006654-T1",40,81,82,99,127,112,27,12,75,4,59,36,64,102
"HMI56_006655-T1",2,4,33,20,22,0,38,13,165,38,309,206,283,381
"HMI56_006656-T1",47,99,71,70,95,95,221,116,207,19,226,182,178,224
"HMI56_006657-T1",34,137,148,178,209,178,172,88,241,56,537,302,367,387
"HMI56_006658-T1",41,105,105,88,126,123,622.85028595134,319,606.566486632752,110,623.435069111403,426,508,530.588976109084
"HMI56_006659-T1",83.1628027943087,198.563262139087,140.376907137051,157.073166419709,226.124092648077,219.589700150688,3077.26379590681,1637.79647285699,524.739467958226,102.092786365034,775.451409846806,534.982228957738,740.414163366247,1055.70614611663
"HMI56_006660-T1",49,106,121,103,199,156,581,245,191,42,330,248,268,316
"HMI56_006661-T1",109,343,313,338,322,350,685,335,1159,170,1563,1050,1245,1338
"HMI56_006662-T1",0,1,25,7,7,4,105,44,606,114,808,552,872,1719
"HMI56_006663-T1",0,1,2,2,1,0,20,11,33,2,358,237,709,562
"HMI56_006664-T1",37,47,52,58,63,60,119,58,226,46,478,353,421,741
"HMI56_006665-T1",34,156,122,152,165,200,226,93,812,81,721,562,582,619
"HMI56_006666-T1",25,34,38,48,55,63,118,67,123,18,149,109,109,112
"HMI56_006667-T1",10,51.2366923810795,43.3749231730822,52.2365846469059,52.7933178039929,43.1175444861219,239.3455695576,100.373184896752,89.7047358221462,13.3412122307791,122.712698162863,122.132078038898,78.9030968680184,115.214652414282
"HMI56_006668-T1",751,1624,1168,1679,2230,2126,377,178,384,56,485,314,333,401
"HMI56_006669-T1",5,4,12,15,7,20,130,66,89,19,141,94,124,104
"HMI56_006670-T1",45,97,94,101,145,148,277,157,392,51,465,321,319,429
"HMI56_006671-T1",0,1,2,6,10,4,7,7,16,4,12,7,25,30
"HMI56_006672-T1",26,69,83,88,118,93,388,176,119,23,277,211,146,180
"HMI56_006673-T1",4,19,26,18,20,21,295,158,119,19,142,123,132,103
"HMI56_006674-T1",14,58,57,60,86,88,205,104,216,34,348,242,270,290
"HMI56_006675-T1",109,240,202,234,336,284,557,309,451,117,847,596,641,792
"HMI56_006676-T1",27,111,87,90,111,98,84,35,299,38,313,174,260,264
"HMI56_006677-T1",83,190,138,170,214,265,135,82,251,27,313,258,217,302
"HMI56_006678-T1",387,744,988,1266,1019.68783522973,921,5022.80263408973,3312.08002132885,2126.98489334025,742,3427.68713522171,2472.10685918926,3115.12778580131,2806.46514303169
"HMI56_006679-T1",61,133.815565558539,146,151,253,191,1005,556,411,60,573.125196779874,457.139282385732,436,550.278397905157
"HMI56_006680-T1",75,233,166,157,325,250,1419,658,436,77,716,496,416,557
"HMI56_006681-T1",15,72,33,54,69,74,163,100,129,32,204,167,133,130
"HMI56_006682-T1",3,7,9,13,8,8,29,12,24,7,35,37,19,30
"HMI56_006683-T1",39,108,103,110,202,128,204,111,328,51,362,298,267,315
"HMI56_006684-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_006685-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_006686-T1",22,70,63,58,83,75,393,161,188,21,256,142,141,162
"HMI56_006687-T1",860,2470,1010,1313,2738,2856,170,85,144,26,134,93,113,120
"HMI56_006688-T1",192,546,230,335,564,614,470,242,654,137,673,476,624,548
"HMI56_006689-T1",59,155,122,142,172.067616989806,164,3912.50073679874,2272,681,182,1040,742,837,933
"HMI56_006690-T1",24,69,54,61,128,91,190,88,136,21,510,308,888,777
"HMI56_006691-T1",0,10,14,17,16,10,113,35,37,11,198,159,520,338
"HMI56_006692-T1",0,4,8,3,7,2,5,4,0,0,4,1,1,1
"HMI56_006693-T1",1,7,5,10,7,2,12,1,0,0,2,0,1,4
"HMI56_006694-T1",3,14,19,23,19,9,13,6,1,0,7,4,2,3
"HMI56_006695-T1",154.623759193517,479.80162975635,590.64009428159,676.369802855719,750.804582287805,564.707859975894,282.038221120229,110.460857040157,198.856780384491,72.3361308448079,541.505800929261,317.338511940367,474.685025974611,554.547166747195
"HMI56_006696-T1",54.3762408064832,130.19837024365,214.35990571841,204.630197144281,232.195417712195,245.292140024106,123.961778879771,56.5391429598426,237.143219615509,24.6638691551921,224.494199070739,145.661488059633,201.314974025389,296.452833252805
"HMI56_006697-T1",0,0,0,1,0,3,17,5,47,6,79,43,67,109
"HMI56_006698-T1",0,7,1,5,0,3,29,18,250,57,371,224,250,340
"HMI56_006699-T1",35,86,60,91,76,105,653,320,296,47,1122,773,2533,1985
"HMI56_006700-T1",0,0,2,0,0,0,3,3,28,3,61,41,41,45
"HMI56_006701-T1",57,139,134,182,187,199,113,64,505,87,551,387,331,330
"HMI56_006702-T1",5,4,16,16,6,13,41,25,138,15,86,66,76,69
"HMI56_006703-T1",0,4,3,1,2,0,18,13,7,0,14,11,14,2
"HMI56_006704-T1",2,0,1,1,0,4,3,0,0,0,0,1,0,0
"HMI56_006705-T1",4,7,5,2,5,11,9,5,1,0,3,2,2,2
"HMI56_006706-T1",0,0,1,0,5,2,13,1,7,0,8,4,10,10
"HMI56_006707-T1",1,0,2,1,0,0,7,1,2,0,1,4,1,1
"HMI56_006708-T1",4,7,19,21,28,26,119,37,27,9,80,66,62,103
"HMI56_006709-T1",70,224,213,214,305,299,1714,767,457,92,774,565,502,724
"HMI56_006710-T1",26,64,60,72,59,61,140,97,222,39,257,213,187,252
"HMI56_006711-T1",27,52,161,136,57,64,330,160,628,127,853,600,658,1017
"HMI56_006712-T1",181,438,403,465,853,686,395,163,496,87,799,609,647,892
"HMI56_006713-T1",35,85,79,75,126,110,74,39,95,22,114,89,103,90
"HMI56_006714-T1",0,0,0,2,2,2,10,5,95,16,271,212,185,162
"HMI56_006715-T1",8,46,58,60,57,62,130,71,207,26,269,178,199,199
"HMI56_006716-T1",88,257,240,295,297,321,390,226,397,92,823,582,642,764
"HMI56_006717-T1",16,102,94,104,114,80,217,134,251,50,583,424,447,787
"HMI56_006718-T1",82,251,210,257,285,282,626,412,918,165,1493,1166,977,1878
"HMI56_006719-T1",0,0,0,0,0,0,9,4,15,2,55,25,32,13
"HMI56_006720-T1",0,14,52,70,20,12,599,266,441,73,469,360,403,379
"HMI56_006721-T1",663,1277,1070,1144,1979,1742,867,404,1113,242,1658,1229,1424,2522
"HMI56_006722-T1",3,18,10,18,22,17,74,36,120,13,100,81,163,117
"HMI56_006723-T1",265,553,408,445,774,723,3599,1998,995,210,1664,1263,1344,2373
"HMI56_006724-T1",12,51,31,36,54,49,188,91,102,18,170,89,121,95
"HMI56_006725-T1",103,343,204,253,479,384,887,461,266,54,398,276,398,635
"HMI56_006726-T1",1,0,3,1,1,3,8,4,7,1,39,37,47,37
"HMI56_006727-T1",0,0,2,1,2,0,11,6,23,3,42,27,24,32
"HMI56_006728-T1",4,3,7,2,4,3,32,17,34,10,48,35,51,54
"HMI56_006729-T1",34,80,64,76,104,90,783,352,264,38,429,308,636,612
"HMI56_006730-T1",549,1316,860,844,1743,1750,2237,1057,2650,434,4041,2962,2661,2928
"HMI56_006731-T1",33,124,68,106,136,136,310,135,567,82,371,237,307,243
"HMI56_006732-T1",68,332,440,439,362,330,5261,2334,1891,267,1264,868,1585,1018
"HMI56_006733-T1",307,711,642,600,1111,993,2207,1146,1489,263,2683,1818,1841,2682
"HMI56_006734-T1",15,43,59,46,63,67,339,151,139,42,234,167,185,195
"HMI56_006735-T1",2,7,7,11,9,3,47,14,78,7,93,49,74,87
"HMI56_006736-T1",13,43,66,41,56,35,187,81,228,43,255,196,224,226
"HMI56_006737-T1",39,51,56,74,110,82,503,240,306,46,452,323,275,333
"HMI56_006738-T1",57,138,171,125,198,165,283,160,578,97,776,465,592,591
"HMI56_006739-T1",1,0,1,1,3,0,2,1,2,0,3,2,10,8
"HMI56_006740-T1",0,0,0,0,1,0,5,0,3,0,2,1,0,5
"HMI56_006741-T1",0,0,0,0,1,0,9,5,24,3,17,20,24,13
"HMI56_006742-T1",0,9,13,6,19,18,14,6,8,0,117,137,16,20
"HMI56_006743-T1",2,0,1,2,3,4,41,23,15,1,16,17,20,24
"HMI56_006744-T1",4638,11479,8316,7561,16405,14592,23887,11756,18774,2788,40119,29606,21703,33828
"HMI56_006745-T1",5,5,10,11,28,24,41,17,25,3,78,54,60,92
"HMI56_006746-T1",34,55,65,82,84,60,91,48,169,17,143,103,127,148
"HMI56_006747-T1",48,126,146,192,167,192,609,264,457,81,645,468,473,424
"HMI56_006748-T1",1032,2017,1551,1715,2814,2723,3159,1495,5009,761,6674,4678,4934,5362
"HMI56_006749-T1",17,38,116,155,56,68,2107,873,718,82,476,357,616,335
"HMI56_006750-T1",38,80,90,100,119,119,274,156,239,49,338,244,225,379
"HMI56_006751-T1",56,217,135,171,215,203,1360,738,652,130,770,543,523,783
"HMI56_006752-T1",86,195,199,218,326,289,818,482,489,64,708,531,526,686
"HMI56_006753-T1",98,258,228,237,388,332,1737,991,925,180,1441,1028,909,1106
"HMI56_006754-T1",159,314,270,225,461,460,1674,880,732,104,1184,811,805,1452
"HMI56_006755-T1",27,54,65,70,76,67,310,115,172,19,217,165,190,178
"HMI56_006756-T1",73,196,227,286,226,252,1107,667,693,175,1054,703,922,811
"HMI56_006757-T1",296,613,524,687,925,909,840,432,1357,243,1753,1355,1670,3364
"HMI56_006758-T1",4,8,4,1,11,17,7,4,111,8,283,224,191,198
"HMI56_006759-T1",2,0,0,0,2,2,0,1,1,0,1,4,4,5
"HMI56_006760-T1",6,26,44,25,31,33,156,64,137,22,152,77,106,84
"HMI56_006761-T1",25,26,45,62,67,56,265,139,285,16,248,178,173,180
"HMI56_006762-T1",23,69,104,75,167,93,452,212,293,63,492,334,283,280
"HMI56_006763-T1",4,32,54,47,53,23,82,36,182,31,238,200,211,306
"HMI56_006764-T1",10,36,44,64,55,62,165,115,248,48,254,182,164,164
"HMI56_006765-T1",8,16,15,24,23,27,90,59,150,25,173,114,144,207
"HMI56_006766-T1",38,86,93,93,106,112,596,285,384,85,470,352,411,362
"HMI56_006767-T1",33,77,107,112,143,124,449,231,642,108,814,569,545,887
"HMI56_006768-T1",66.4840487252516,210.695402920926,145.110959304998,182.182882885403,269.752368266635,238.740450917132,417.825571850036,244.940234805401,471.937103155497,81,798.832373740032,573.07876952052,528.789535852054,510.853922241107
"HMI56_006769-T1",28,80,46,78,87,73,225,112,184,35,235,168,240,173
"HMI56_006770-T1",73,208,180,215,221,233,1169,571,557,87,1064,764,625,883
"HMI56_006771-T1",1,14,13,11,13,7,29,6,38,1,34,36,36,40
"HMI56_006772-T1",84,184,225,206,268,261,1677,1021,867,109,1011,692,783,976
"HMI56_006773-T1",20,51,55,56,109,95,548,343,71,21,213,172,321,290
"HMI56_006774-T1",36,119,182,214,121,157,539,274,1079,120,904,626,966,620
"HMI56_006775-T1",46,104,98,109,156,169,407,223,387,49,535,344,351,388
"HMI56_006776-T1",31,100,101,105,148,121,313.506869034115,169.481084704635,424,74.5570877039438,630.290475303381,409,444.880865953573,611.531541375319
"HMI56_006777-T1",32,81,113,82,116,97,465.493130965885,277.518915295365,555,88.4429122960562,523.709524696619,381,396.119134046427,381.468458624681
"HMI56_006778-T1",3,5,12,8,6,9,131,63,434,77,990,680,719,753
"HMI56_006779-T1",38,142,124,144,176,169,1290,582,477,88,694,485,567,755
"HMI56_006780-T1",88,313,322,259,397,352,386,170,990,138,1008,635,866,946
"HMI56_006781-T1",2274,4487,2071,3040,5988,5756,47,22,19,1,12,7,11,9
"HMI56_006782-T1",68,182,141,145,280,227,740,399,435,87,699,452,424,648
"HMI56_006783-T1",51,95,127,150,132,149,894,466,670,101,721,540,563,539
"HMI56_006784-T1",52,144,195,191,209,191,1168,658,855,147,760,586,652,756
"HMI56_006785-T1",117,253,219,273,346,343,904,522,533,125,751,474,569,544
"HMI56_006786-T1",35,84,101,125,122,129,150,119,372,78,438,317,402,323
"HMI56_006787-T1",2,3,2,0,7,10,7,5,7,1,25,18,21,19
"HMI56_006788-T1",37,98,128,137,159,117,825,407,483,56,542,354,418,431
"HMI56_006789-T1",4,54.2761413935244,199.213789574913,281,30.0810865926788,42,4518.48125825906,2640.98498887131,1051.25577560526,181,545,471.256360814953,795.177090526896,466.095435688073
"HMI56_006790-T1",89,235,150,139,299,288,684,322,329,34,597,416,354,465
"HMI56_006791-T1",0,0,0,0,0,0,2,1,2,1,108,75,356,224
"HMI56_006792-T1",51,135,96,113,199,192,253,124,257,59,531,421,431,632
"HMI56_006793-T1",5,36,15,25,52,26,47,11,110,16,170,120,139,268
"HMI56_006794-T1",164,333,267,305,469,531,441,238,596,91,696,524,498,664
"HMI56_006795-T1",51,150,129,153,202,171,374,147,490,68,589,441,527,673
"HMI56_006796-T1",22,115,146,132,173,161,494,201,462,60,603,383,368,444
"HMI56_006797-T1",1,0,0,0,0,0,1,0,0,0,0,0,1,0
"HMI56_006798-T1",71,177,185,135,251,210,185,88,258,46,459,369,300,377
"HMI56_006799-T1",47,72,106,125,109,88,305,155,702,104,480,336,501,531
"HMI56_006800-T1",7,33,17,48,40,35,319,144,127,36,234,255,298,234
"HMI56_006801-T1",2,3,5,5,27,11,44,29,45,13,35,45,32,43
"HMI56_006802-T1",1,0,3,3,6,1,7,8,12,3,23,13,12,12
"HMI56_006803-T1",2,5,3,15,15,6,40,25,21,6,33,31,38,38
"HMI56_006804-T1",1,3,8,11,5,3,25,10,27,4,40,40,37,29
"HMI56_006805-T1",7,14,11,35,19,20,83,43,41,18,81,82,115,74
"HMI56_006806-T1",296,1026,1302,2151,1796,1421,3959,1508,4157,945,6370,7886,10962,8200
"HMI56_006807-T1",67,176,272,432,384,312,357,221,531,247,884,1131,1440,1349
"HMI56_006808-T1",1797,6165,4251,11033,9593,9434,35724,19796,24873,6556,29912,33981,44953,33178
"HMI56_006809-T1",1,10,17,17,16,37,88,64,36,12,57,36,45,48
"HMI56_006810-T1",0,1,3,10,4,4,18,14,10,4,8,12,6,3
"HMI56_006811-T1",0,1,3,5,5,4,18,7,6,0,7,15,4,9
"HMI56_006812-T1",5,11,16,29,8,29,122,62,44,22,62,42,79,57
"HMI56_006813-T1",1,0,2,0,0,1,7,5,4,0,1,5,2,2
"HMI56_006814-T1",0,0,0,0,1,0,2,0,0,0,2,0,0,2
"HMI56_006815-T1",0,0,0,0,0,0,1,0,0,0,2,1,1,0
"HMI56_006816-T1",2,27,7,24,18,18,124,45,35,13,90,55,118,154
"HMI56_006817-T1",120,415,337,666,584,493,3341,1252,2142,520,3398,2726,4803,4289
"HMI56_006818-T1",7,29,31,58,29,34,81,54,68,21,136,138,183,151
"HMI56_006819-T1",5,38,26,113,65,72,194,55,73,19,162,138,245,208
"HMI56_006820-T1",3617,16468,10376,24377,23193,19714,70717,29472,34311,10742,45854,52122,80883,61003
"HMI56_006821-T1",24,64,52,79,71,60,212,113,91,8,254,167,208,353
"HMI56_006822-T1",1,0,9.88108290462947,3.26727018561024,1.0131437710643,2.04886993936037,20.5398474818448,13.2713867386915,60.6716997090078,10.1899985835373,190.343842105771,128.042865590063,187.453915305309,239.337246776155
"HMI56_006823-T1",69.7134047924905,232.010072561019,252.505089120705,307.923107717953,315.761822218945,333.66503009119,748.383429103541,362.101228942719,1123.05261741948,191.62715844121,1531.61488178544,1116.50305465053,1187.12880883273,1184.01199093505
"HMI56_006824-T1",10,9,19,40,35,19,32,27,32,7,2339,1653,6069,4193
"HMI56_006825-T1",0,5,2,2,2,0,43,19,16,0,14,8,14,11
"HMI56_006826-T1",33,115,156,160,124,113,1047,494,645,111,794,601,597,612
"HMI56_006827-T1",80,212,230,239,272,248,1499,827,523,138,896,647,788,930
"HMI56_006828-T1",7,18,64,45,34,29,149,57,139,24,153,106,199,147
"HMI56_006829-T1",0,6,7,1,3,5,38,8,225,41,373,239,241,320
"HMI56_006830-T1",40,109,107,107,146,140,571,355,698,132,824,538,543,628
"HMI56_006831-T1",41,87,66,85,120,127,738,311,234,29,379,293,257,294
"HMI56_006832-T1",385,1040,1031,947,1526,1365,1362,569,2074,245,3434,2363,2449,2492
"HMI56_006833-T1",16,23,37,36,52,40,163,74,126,6,133,117,106,125
"HMI56_006834-T1",31,56,53,70,102,64,518,270,200,36,229,158,165,192
"HMI56_006835-T1",273,724,1143,1083,852,875,1986,974,4393,627,2557,1680,2481,1506
"HMI56_006836-T1",37,88,104,110,113,135,660,313,172,42,331,228,257,337
"HMI56_006837-T1",7,13,17,13,13,21,62,22,63,24,64,37,72,94
"HMI56_006838-T1",21,55,37,59,84,86,605,307,226,58,378,277,242,402
"HMI56_006839-T1",25,84,94,86,101,110,494,244,488,82,452,341,380,370
"HMI56_006840-T1",95,285,556,602,505,522,3069,1443,2129,336,2219,1512,1840,1340
"HMI56_006841-T1",17,85,133,174,123,79,537,238,625,93,451,300,418,299
"HMI56_006842-T1",27,72,81,72,106,105,246,102,269,36,412,269,278,397
"HMI56_006843-T1",0,4,4,6,2,1,13,5,3,1,24,16,12,13
"HMI56_006844-T1",4,9,15,10,13,7,71,29,67,10,63,58,64,49
"HMI56_006845-T1",25,34,65,70,61,65,503,205,289,45,293,196,234,172
"HMI56_006846-T1",55,245,118,112,264,324,101,49,93,19,132,100,100,108
